state,city,povertyRate,perWhite,perBlack,perNativeAm,perAsian,perHis,perCompHighSchool,medIncome
OK,Rock Island town,21.7,58.4,0,34.5,0,2.7,77.4,46250
OK,Rocky town,14.1,72.4,0,20.6,0,0.8,90.8,32500
OK,Rocky Ford CDP,0,79.1,6.2,2.7,0.1,12.3,85.3,52500
OK,Rocky Mountain CDP,25.6,66.7,3.8,18.8,0,2.7,79.2,33125
OK,Roff town,25.5,56.7,0,18.3,1.7,0,84.2,36875
OK,Roland town,30.3,78.9,0.6,10.3,0,2.4,80.4,33095
OK,Roosevelt town,33.6,88.2,0,7.1,0,0,87.2,38125
OK,Rose CDP,6,81.5,0,11.2,0.6,3.4,83.7,62125
OK,Rosedale town,76.3,60.6,0,30,0,4.3,66.7,17083
OK,Rosston town,29.5,31.4,56.5,2.9,0.5,4.2,62.9,(X)
OK,Rush Springs town,24.5,69.7,1.4,20,0.5,2.5,83.7,31957
OK,Ryan town,19.7,79,5.1,11,0.2,3,72.8,26875
OK,St. Louis town,20,70.5,0,20.2,0.3,2.8,78.4,35250
OK,Salem CDP,0,74.1,4.7,9.4,0,4.7,81.3,(X)
OK,Salina town,24.1,50,0.5,35.4,0.5,4.4,76.7,33417
OK,Sallisaw city,28.5,85.8,0.3,8.2,0.5,4.7,82.3,29602
OK,Sams Corner CDP,16.3,61.1,0,27.8,0,0,100,98333
OK,Sand Hill CDP,10.6,75.8,0.3,14.6,0.6,5.1,90.7,57857
OK,Sand Springs city,10.6,79.5,4.7,3.9,5.6,4.3,88.4,51067
OK,Sapulpa city,17.5,32.7,0.3,49.6,0.4,12.5,84.3,39880
OK,Sasakwa town,31,70.6,2.6,14.7,0,3,72.1,33250
OK,Savanna town,19,68.9,0,21.4,0,0.4,90.7,49464
OK,Sawyer town,24.4,60.7,0,32.6,0,0,85.5,35000
OK,Sayre city,15.3,78.3,0.5,15.5,0.6,2.7,73.9,34196
OK,Schulter town,36.5,66.8,6.1,14.6,0,3.9,74.7,29063
OK,Scraper CDP,8.1,100,0,0,0,0,100,31075
OK,Seiling city,13.6,83.5,2.5,8,0.3,2.7,88.6,44107
OK,Seminole city,24.6,77.2,0,13.3,0,3.3,82.4,32594
OK,Sentinel town,21.6,74.4,0,25.6,0,0,76.6,38409
OK,Sequoyah CDP,3.3,75.7,1,12.8,0.4,7.9,86.7,64219
OK,Shady Grove CDP (Cherokee County),23.9,17.3,75.5,5,0,0,88.7,36736
OK,Shady Grove CDP (McIntosh County),36.1,98.9,0,0,0,3.4,67.2,(X)
OK,Shady Point town,21.2,92.4,0,1.5,0,1.5,79.4,41154
OK,Shamrock town,29.5,36.7,0,55.9,0,2.3,76.5,(X)
OK,Sharon town,20,6.4,82,3.2,0,4.8,82.9,75357
OK,Shattuck town,20.3,7.7,0,76.9,0,0,88.6,43421
OK,Shawnee city,22.9,53.8,2.4,30,1.3,9.8,86.3,38136
OK,Shidler city,17.9,71.4,0,20.5,0,0.7,79,41500
OK,Short CDP,29.2,47.8,1.9,40.7,0.1,2.8,65.8,31731
OK,Silo town,11.7,87.3,2.7,4.3,1.3,4,86.4,48333
OK,Simms CDP,12.2,80.1,0,11.4,0,4.5,64,51250
OK,Skedee town,25.9,4.6,79.5,8.6,0,3.3,86.7,32500
OK,Skiatook town,17.5,71.7,2.8,17.3,0.3,3.7,84.1,44702
OK,Slaughterville town,11.4,74.9,7.7,6.8,0,7.5,87.8,52107
OK,Slick town,18.3,46.6,0.6,41.2,0,4.7,78.1,31250
OK,Smith Village town,5.5,58.5,0.6,28.9,4.4,1.9,78.5,52500
OK,Smithville town,56.3,84.9,0,8.5,0.9,0.9,77.4,16042
OK,Snake Creek CDP,5.6,83.5,0,3.1,0.3,18.1,79.1,29792
OK,Snyder city,20.3,81,0.6,13.2,0,1.7,80.9,35884
OK,Soper town,27.2,72,0.4,0.1,0.1,43.2,86.6,23125
OK,Sour John CDP,24.4,72.2,0,16.7,0,0,68.3,28250
OK,South Coffeyville town,13.1,87.6,0,6.3,0.2,3.1,87.5,42500
OK,Sparks town,13.3,79.5,8.4,3.1,1.8,6.1,82.2,34750
OK,Spaulding town,31,87.2,0.3,7.9,0.1,4.9,75,21250
OK,Spavinaw town,34.5,81,0,12.7,0,1.1,72.7,25893
OK,Spencer city,17.9,74.5,8.4,3,0,19.4,83.2,37681
OK,Sperry town,17.8,68.9,5.1,14.7,0.7,3.9,82.3,37946
OK,Spiro town,31.3,41.3,0.3,41.6,0,6.5,73.9,35536
OK,Sportsmen Acres town,29.1,82.3,1.6,9.1,0.4,8.6,85.8,41500
OK,Springer town,17.4,85.9,0,6.4,0,3.1,83.9,40956
OK,Steely Hollow CDP,22.9,82.7,0.2,11.2,0,2,96.6,(X)
OK,Sterling town,31.6,21.7,63.2,8.5,0,0,85.3,40625
OK,Stidham town,55.6,62.6,15.9,5.3,2.3,14.1,34.8,(X)
OK,Stigler city,24.7,64.4,0,28.3,0,1.8,77.4,30662
OK,Stillwater city,33,62.3,13.8,9.7,0.8,11.1,95.2,30799
OK,Stilwell city,30.8,83.5,1.7,1.3,0,23.1,76.4,24897
OK,Stonewall town,37.2,73.1,1,17,1,2.2,82.7,25250
OK,Stoney Point CDP,50.5,58.3,0.7,38.4,0,0,87.9,29167
OK,Strang town,53.8,88.6,0.3,6.1,0.4,3.5,69.1,21875
OK,Stratford town,32.3,35.4,0,47,9.1,4,82.9,27297
OK,Stringtown town,10.6,85,0.9,0.1,0.1,26.8,82.4,39732
OK,Strong City town,16.1,83.8,4.5,4.8,0.5,4.6,97.8,75000
OK,Stroud city,14.1,67.2,4.2,7.1,1.7,20.9,84.5,40144
OK,Stuart town,15.8,77.9,0,14.3,0,1.3,85.2,35250
OK,Sugden town,26.3,63.8,13.1,13.3,0.7,3.3,75.8,(X)
OK,Sulphur city,21.2,88.1,0.6,8.9,0,2.7,77,40653
OK,Summit town,39.6,75.1,0,9.5,0,0,69.1,26750
OK,Sweetwater town,5.9,86.4,0,7.5,0,4.3,90.8,53438
OK,Swink CDP,19.3,77.4,0.4,13.3,0.6,3.9,72.5,20893
OK,Sycamore CDP,4.5,56.6,5,28.9,0.4,3,55.5,32321
OK,Taft town,33.7,94.8,0.3,1,0,6.9,89.4,18333
OK,Tagg Flats CDP,8.4,63.8,3.9,21.3,0.6,3.1,64.7,51111
OK,Tahlequah city,34.3,65.4,8.5,14.4,0.4,2.9,84.3,30804
OK,Talala town,23.2,71.5,0,10.3,0,0,84.4,37321
OK,Talihina town,32.5,93.9,1.2,0.6,0,0.6,79.1,23125
OK,Taloga town,19.9,78,0.8,13.2,0.2,5.3,97.4,51417
OK,Tamaha town,19,82.6,0.9,10.6,0,2.3,68.1,25938
OK,Tatums town,32.4,69.6,0.8,17.6,0,0.8,91.4,20536
OK,Tecumseh city,17.3,75.8,0.2,12.8,0.7,7.5,89.2,41172
OK,Temple town,24.8,66.6,2.6,21.1,0,1.8,79.6,32679
OK,Tenkiller CDP,13.2,67.2,9.8,3,2.2,20.2,72.1,41429
OK,Teresita CDP,21.8,88.5,2.7,2.7,1.4,0.7,94.1,39375
OK,Terlton town,40.2,85.4,0.2,4.7,0.2,6,88.5,43750
OK,Terral town,31.3,74.9,5.5,5.8,0.3,47.4,75.6,30893
OK,Texanna CDP,12.3,58.6,0,30.2,0,3.1,79.2,37112
OK,Texhoma town,7.2,28.1,0,55.1,0,3.5,71.8,41307
OK,Texola town,18.5,94.5,0.4,1.9,0.1,2.1,100,(X)
OK,Thackerville town,19.5,86,1.4,5.2,0.3,8.1,76.2,33125
OK,The Village city,8.9,78.6,0,8.9,2,4.9,92,51189
OK,Thomas city,12.8,88.2,0.2,2.8,0.6,6.8,82.2,52700
OK,Tiawah CDP,0,82.4,3,5.7,1.6,7.5,100,90313
OK,Tipton town,17.1,80.6,0,6.5,0,0,74,43015
OK,Tishomingo city,24.2,67,1.5,22.7,0.8,2.4,83.6,28689
OK,Titanic CDP,24.2,67.9,0.2,23.9,0,3.6,86.1,28889
OK,Tonkawa city,18.7,54.1,5.5,26.7,0,5.8,85.6,39662
OK,Tribbey town,19.3,47.7,0.6,33.7,0,2.9,77.5,36875
OK,Tryon town,32.4,87.1,3.2,4.1,0.1,2,83.6,31016
OK,Tullahassee town,77.3,40.8,0.5,45,0,1.8,90.1,33242
OK,Tulsa city,20.2,93.6,0.7,2.3,0,1,86.9,42284
OK,Tupelo city,39.1,71.5,0.5,15.5,1.1,8.7,65.9,25000
OK,Turley CDP,18.7,54.5,0.5,31.1,0.6,7.1,73.5,30547
OK,Turpin CDP,15.1,50.5,4.6,34.9,0.1,3.4,77.5,45688
OK,Tushka town,18.5,52.7,15.9,22.8,0.2,3.4,91.6,41389
OK,Tuskahoma CDP,26.5,78.5,0,10,0.3,3.8,98,25833
OK,Tuttle city,7.9,49.8,0.4,39.2,0.4,1.9,92.6,71902
OK,Twin Oaks CDP,15,75.2,0,22.4,0,0,69.4,39444
OK,Tyrone town,21.7,62.5,0,11.3,6.3,1.3,78.4,51875
OK,Union City town,5.5,57.3,0,30.7,0,0,91.6,65385
OK,Valley Brook town,35.5,72.6,1.5,17,0.4,4.6,75.2,30208
OK,Valley Park town,0,84.6,0,1.3,0,15.4,96,70000
OK,Valliant town,36,86.8,0.2,7,0.2,3.1,74.5,25438
OK,Velma town,12.5,81.8,1.2,7.2,0,5,88,65694
OK,Vera town,14.6,74.7,0.2,17.7,0.1,3.5,89,35938
OK,Verden town,10.8,48.2,0,40,0.1,6.2,76.2,32237
OK,Verdigris town,8.2,92.8,2.6,0,0,3.3,93.2,60625
OK,Vian town,37.9,85.8,0.3,2.6,0.8,13,80.5,24938
OK,Vici town,20.2,45.9,3.4,39.4,0,3.9,90.5,44271
OK,Vinita city,25,64.9,0,27.6,0,2.1,81.8,32292
OK,Wagoner city,24.1,75.8,9.4,8.5,0.5,4.1,83.5,32602
OK,Wainwright town,52.6,71.2,0.5,18.1,0,2.1,74.7,21458
OK,Wakita town,4.3,82.6,0.4,8.1,0.2,2.4,85.4,43125
OK,Walters city,23.3,57.3,0,41.3,0,5.3,83.1,36734
OK,Wanette town,29,87.8,1.2,3.7,2,4.9,86.9,35179
OK,Wann town,8.9,55.3,0,34.4,0,3,90.8,50625
OK,Wapanucka town,35.1,67.2,1.6,25.4,0,0.8,70.3,29583
OK,Wardville CDP,0,31.7,0,58.5,0,0,85.7,49750
OK,Warner town,23.3,88.5,1.2,1.4,1.9,6.7,81.5,36823
OK,Warr Acres city,14.8,91.4,0.3,2,0,6.9,86.3,45846
OK,Warwick town,16.8,89.8,0,0.6,1.1,27.1,86.7,32188
OK,Washington town,6.2,87.8,0.7,1.2,1.4,11.4,89.7,57500
OK,Watonga city,28,70.9,2.6,1,8.9,21.1,81.4,38152
OK,Watts town,53.1,90.6,0,0.6,2.3,7,73.6,22083
OK,Wauhillau CDP,28.8,94.5,0,1.2,0,9.1,88.7,31848
OK,Waukomis town,18.7,86.4,0.7,3.8,0.8,10.5,89.9,47333
OK,Waurika city,26.2,83.9,0.7,2.5,0.4,15.5,86.9,31964
OK,Wayne town,17.3,84.7,1.3,1.3,0.4,21.7,79.8,39844
OK,Waynoka city,14.1,91.3,0,2.2,2.2,0,80.5,42500
OK,Weatherford city,21,93.2,0.2,1,0.2,6.7,91.4,39257
OK,Webb City town,21.1,90.3,1.1,0.9,2.1,5.1,88.6,35139
OK,Webbers Falls town,35.8,89.2,0.6,1.1,1.8,9.8,78.1,25375
OK,Welch town,10.6,91.4,0.4,3,0.4,4.5,89.1,38611
OK,Weleetka town,33.3,84.3,0.5,2.2,0.6,14.4,75.1,24250
OK,Welling CDP,9.2,89.7,0.5,0.9,0.3,10.9,76.2,42250
OK,Wellston town,10.9,94.6,0.5,1.1,0.5,3.5,88.8,47667
OK,West Peavine CDP,36.6,92.6,0.4,1.4,0.8,5.5,65.8,26500
OK,Westport town,1.1,92.5,0.3,0.6,1.2,7,97,62708
OK,West Siloam Springs town,16,80.7,0.7,0.7,0,14.8,73.5,36071
OK,Westville town,40.9,89.5,0.3,3.4,1,4.6,70,25625
OK,Wetumka city,27,92.7,0,0.8,0.9,6.7,74.4,23200
OK,Wewoka city,36.7,93.4,0.3,1.1,1,1.3,78.9,26605
OK,Whitefield town,18.8,87.7,0,0.8,0,9,76.6,28750
OK,White Oak CDP,7.6,93.6,0.6,1.2,0.8,2.9,97.4,42917
OK,Whitesboro CDP,10,73,2.6,0.6,10.5,16.3,92,31771
OK,White Water CDP,34.6,96,0,0,0,4,100,-
OK,Wickliffe CDP,0,91.3,0.5,0.8,1.2,8.2,100,-
OK,Wilburton city,21.4,60.4,1.7,0.3,31.7,5.1,76,34545
OK,Willow town,9.4,45.5,9.1,0,0,50,91.8,33750
OK,Wilson city,17.9,97.8,0.3,0.3,0.8,1.6,84.2,41875
OK,Winchester town,11.7,94.8,0,5.2,0,3.4,84.8,41332
OK,Wister town,29.6,60.1,0.7,0.9,2.4,61.7,78.6,25139
OK,Woodall CDP,26.4,86.3,0.2,0.5,0,27.7,87.9,37321
OK,Woodlawn Park town,0,90,0,0,2.2,20,95.8,80625
OK,Woodward city,13.7,92.2,0.3,1.8,0.9,6.6,86.5,55131
OK,Wright City town,28.7,75.4,0,2,3,26.4,83.3,26563
OK,Wyandotte town,14.7,93.8,0.3,1.2,0.5,4.1,79.6,39375
OK,Wynnewood city,23.7,81.3,1.5,0.5,10.8,5.4,82.9,31667
OK,Wynona town,19.5,85.3,1.5,2.4,0.8,9.8,79.3,42188
OK,Yale city,27.3,92.2,0.3,2.6,0.7,4.7,80.3,33516
OK,Yeager town,40.8,95.7,0,0.7,0.5,2.4,81,(X)
OK,Yukon city,7.1,98.9,0.8,0,0,2.3,94.8,65377
OK,Zeb CDP,8.3,95.7,0,0.4,0.4,0,85.9,41833
OK,Zena CDP,4.9,81,0.6,1.2,1.1,21.3,100,44000
OK,Zion CDP,0,88.4,0.1,0.4,0.4,12.7,100,83333
OK,Adair Village city,13.4,95.2,0,2.7,0.3,2.6,98.5,57150
OK,Adams city,14.1,86.3,0.4,2.7,4.6,5.5,91.6,56667
OK,Adrian city,14.3,96,0,0,0,0,82.7,37083
OK,Albany city,19.8,90.6,0.2,0.9,0.8,5.8,89.9,47150
OK,Aloha CDP,14.9,87.7,0.5,1.8,0.9,9.1,88.1,65765
OK,Alpine CDP,0,89.1,0,1.4,0,6.1,100,(X)
OK,Alsea CDP,2.1,90.3,0.4,2,1.3,8.3,93.5,55417
OK,Altamont CDP,17.7,44.1,1.5,54.4,0,0,89.3,40245
OK,Amity city,17.1,81,1.2,0.6,4.8,13.8,89.3,53333
OR,Annex CDP,16.4,79.1,1,0.2,13.2,6.3,79.4,39583
OR,Antelope city,0,90.8,0.4,1,1,9,100,29375
OR,Arlington city,6.2,88.7,0.4,1.8,0.6,17.1,94.1,48750
OR,Ashland city,19,40.7,0.1,49.2,0.4,6.5,96.8,45704
OR,Astoria city,19.7,92.9,0.4,2,0.5,3.7,92.4,44663
OR,Athena city,25.1,94,0,2,0,2,87.1,62188
OR,Aumsville city,19,90.4,0.4,0.8,1.4,7.4,87,49403
OR,Aurora city,8.5,94.6,0.1,1,1.5,3,93.7,69250
OR,Baker City city,15.7,97.2,0.1,0.9,0.1,2.1,89.1,36778
OR,Bandon city,21.7,87.1,0.6,2.6,1.4,7.6,89.4,29668
OR,Banks city,3.3,92.5,0.4,1.9,0.5,5.3,96.2,79667
OR,Barlow city,21.1,64,1.2,1.3,2.2,50.1,72.4,39375
OR,Barview CDP,30.3,83.8,1.1,0.7,7.3,7.4,80.5,32743
OR,Bay City city,10.6,90.4,0.3,1.3,1.1,8,91.9,46726
OR,Bayside Gardens CDP,10.2,91.1,0,0.7,1.6,3.6,97.4,62163
OR,Beatty CDP,-,95.9,0,1,0.3,2.6,-,-
OR,Beaver CDP,10.9,93.8,2.3,0.8,0,3.9,100,(X)
OR,Beavercreek CDP,5.1,90.7,1.2,1.8,0.6,3.6,92.2,80652
OR,Beaverton city,15.4,89.6,0.4,1,1,8.6,90.3,56882
OR,Bellfountain CDP,0,79.5,0.4,3.3,0.4,30.4,100,(X)
OR,Bend city,12.5,92.6,0.2,2,0.8,5.9,95.2,52989
OR,Bethany CDP,2.5,91.3,0.6,0.6,3.4,4.4,96.7,116535
OR,Biggs Junction CDP,0,94.9,0,0.7,0.7,4.8,100,-
OR,Black Butte Ranch CDP,4.2,79.2,0.5,1,0.9,29.9,100,75816
OR,Blodgett CDP,30.4,96,0,3.4,0,0.7,66.1,(X)
OR,Boardman city,25.5,92.2,0,2.4,0.3,4.4,51.4,46304
OR,Bonanza town,15.6,92.9,0,1.5,1.2,4.8,73.3,36683
OR,Brogan CDP,0,93.7,0.4,1.1,0.3,6.1,82.1,70938
OR,Brookings city,10.9,95.5,0,1.5,0,3,90.5,40228
OR,Brooks CDP,18.2,89.3,0.6,1.7,0.4,4.8,95.2,72833
OR,Brownsville city,14.2,88.3,0.6,0.3,0.5,14.6,91.8,48158
OR,Bull Mountain CDP,5.7,92.9,0.2,2.7,0.3,4.4,97.6,96976
OR,Bunker Hill CDP,38.7,94.5,0,1.7,0.2,1.5,84,20120
OR,Burns city,21.2,91.2,0.4,1.2,1.4,10.4,85.9,34627
OR,Butte Falls town,37.8,95.4,0.2,0.7,0.7,1.7,93.1,29375
OR,Butteville CDP,0,83.8,1.7,0.4,1.3,13.8,100,(X)
OR,Camp Sherman CDP,6.5,95.5,0.5,0.2,0.9,2.4,99.3,54971
OR,Canby city,12.7,92.1,0.2,1.3,1,6.8,87.6,61760
OR,Cannon Beach city,18.8,86.1,0,1,0,12.4,91.9,50913
OR,Canyon City town,9.8,95.3,0.2,1.3,0.2,3.3,90.4,36528
OR,Canyonville city,19.7,92.3,0,1,0,8.7,79.8,37763
OR,Cape Meares CDP,5.2,95.9,0.3,0.6,0.5,3.1,100,51111
OR,Carlton city,5.1,91.1,0,6.7,0,2.2,89.3,53125
OR,Cascade Locks city,18.6,92,0.8,0.7,1.2,7.5,82.4,40000
OR,Cascadia CDP,29.6,85.8,1.4,1,4,7.8,90.3,(X)
OR,Cave Junction city,33.5,96.8,0,1.8,0,5.8,84,25529
OR,Cayuse CDP,41.7,73.1,4.6,1.1,5.5,16.4,93,69375
OR,Cedar Hills CDP,10.3,91.6,0.1,2.3,0.4,5.2,94.8,67804
OR,Cedar Mill CDP,7.1,92.5,0.3,1.3,1,5.4,97.1,96424
OR,Central Point city,11.7,95,0,1.5,0.4,2.1,86.9,48984
OR,Chenoweth CDP,17.8,78.8,0.8,1.1,2.6,23.1,91.1,45729
OR,Chiloquin city,43.8,90.7,0,4.7,0,0.8,82.9,28393
OR,Clatskanie city,21.8,92.4,0,2.7,0.8,2.3,88.3,43125
OR,Cloverdale CDP,0,68.7,1.4,2,2,33.7,97.2,85714
OR,Coburg city,13,92.4,0.1,2.2,0.3,7.1,94.6,52679
OR,Columbia City city,6.7,89,1,0.4,4.1,4.4,93,62535
OR,Condon city,10.6,91.5,0.8,3.2,1.6,4.4,91.8,31953
OR,Coos Bay city,22.7,94.7,0.1,0.8,0.9,3.5,88.6,38780
OR,Coquille city,15.1,91.2,0.3,1.4,0.6,11,87.5,32581
OR,Cornelius city,12.5,92.4,0.2,1.7,0.8,4.5,65.8,54390
OR,Corvallis city,28.2,94.6,0.3,0.4,0.8,4,95.8,42488
OR,Cottage Grove city,22.5,52.4,0.6,3.7,0.9,67.1,84.6,37058
OR,Cove city,25.2,89.2,0.9,1,1.6,8.7,88.9,42333
OR,Crabtree CDP,42.4,92.8,0.1,1.6,1.6,3.7,81.5,(X)
OR,Crane CDP,4.4,89.8,0.3,1.4,0.1,9.4,100,81111
OR,Crawfordsville CDP,25.7,94.8,0.3,1.7,0.3,3.1,74.6,48958
OR,Creswell city,6.8,91.5,0.3,2,0.8,4.9,95.4,53449
OR,Culver city,19.3,93.5,0.2,1.6,0.5,2.7,81,44716
OR,Dallas city,16.7,82.1,0.3,13.2,0,1.1,92.7,48843
OR,Damascus city,8.5,94.8,0,1,0.5,5.7,92.5,83263
OR,Days Creek CDP,14.9,57.6,0.1,28.4,0.4,6.7,83.3,43929
OR,Dayton city,19.9,94.7,0,5.3,0,5.3,74.7,53646
OR,Dayville town,8.7,90.9,0.5,1.2,1.1,8.5,95.1,40625
OR,Deer Island CDP,14.1,97,0,0.6,0,3,79.1,43355
OR,Depoe Bay city,13,93.3,0.2,1.8,0.8,5.8,95.1,46853
OR,Deschutes River Woods CDP,12.9,(X),(X),(X),(X),(X),91.9,50446
OR,Detroit city,5.9,76,3.5,1.3,4.3,18.9,100,44792
OR,Dillard CDP,0,94.5,0,1.2,0,1.4,95.7,60019
OR,Donald city,8.1,94.1,0,1.7,0.7,3.5,91.9,63162
OR,Drain city,13.8,94.4,0.3,0.6,0.6,4.9,90.7,34405
OR,Dufur city,1.3,76.2,1.1,0.5,17.4,4,95,45547
OR,Dundee city,8,92.9,0.3,2.4,0.5,4.7,89.7,67384
OR,Dunes City city,13.5,84.4,0,0,0,16.5,94.6,50987
OR,Durham city,22.4,91.3,0.5,1,0.3,8,95.7,70000
OR,Eagle Crest CDP,7.1,65.9,1.2,1.8,2.9,39.8,91.1,67885
OR,Eagle Point city,21.7,86.2,0,2.6,6,13.4,92.7,55474
OR,Echo city,17.9,81,0,8.7,0,6,89.2,44875
OR,Elgin city,19.6,92.5,0.2,1.2,0.3,3.7,93.8,38250
OR,Elkton city,20.9,74.2,0.8,1.3,1.5,34.9,97.3,38750
OR,Enterprise city,15.8,73.3,2,1,8.6,22.6,91.2,38264
OR,Eola CDP,-,94.9,0.3,1,0.4,3.1,-,-
OR,Estacada city,24.3,94.4,0.3,0.5,0,3.2,85.1,43721
OR,Eugene city,24.4,86.9,0.5,0.6,1.5,24.4,93.5,43101
OR,Fair Oaks CDP,17.7,73.3,0.5,2.3,0.9,36.3,75.3,123000
OR,Fairview city,16.6,92.3,0.2,3.9,0.7,1.8,86.5,51142
OR,Falls City city,25.7,96.3,0,0,0,5.2,87.2,33309
OR,Florence city,14.2,92.3,0,1.2,1.5,8,91.2,33950
OR,Foots Creek CDP,8.8,93.8,0,1,0,2.6,89.4,55329
OR,Forest Grove city,16.9,73.3,0.4,1.8,1.2,35.3,84,48411
OR,Fort Hill CDP,0.8,86.6,0,0.9,0.6,11.9,100,22633
OR,Fossil city,19.6,76.2,0.4,1.4,0.6,32,91.6,31319
OR,Four Corners CDP,21.1,94.7,0.1,0.6,0.5,3.4,75.8,44159
OR,Garden Home-Whitford CDP,7.6,95.6,0.4,0.6,0.9,2.9,96.3,62449
OR,Gardiner CDP,18.4,90.2,0.8,1.4,0,9,80.1,52695
OR,Garibaldi city,18,83.8,0.2,1.7,0.5,19.2,90.2,36429
OR,Gaston city,5.5,87.5,1.6,0.8,1.8,11.1,77.9,53654
OR,Gates city,19.2,94.4,0.5,1.5,0.7,2.7,86.7,36875
OR,Gearhart city,19.7,84.3,0.4,1.4,1.9,15.4,95,49125
OR,Gervais city,18.5,95,0,3.3,0,6.6,74,51339
OR,Gladstone city,11.6,94.7,0.7,0.9,0.4,2,89,55848
OR,Glasgow CDP,4.7,90.4,0.7,1.3,0.6,9,95.7,36012
OR,Glendale city,28.8,63.2,0,3.5,0,31.6,79,34306
OR,Glide CDP,20.7,82.5,0.8,1.3,1.6,18.3,94.8,50859
OR,Gold Beach city,19.8,88.6,0.7,2.5,0.2,4.9,88.3,48065
OR,Gold Hill city,16.1,89,1.8,0.4,5.2,4.5,93.1,39688
OR,Gopher Flats CDP,32.1,87.7,0,0,1.5,6.2,88.2,39219
OR,Government Camp CDP,0,46.4,0,45.3,0.6,1.1,100,(X)
OR,Grand Ronde CDP,8.7,83.4,1,4.3,1.6,11.8,82.9,44271
OR,Granite city,52.2,40.8,0.2,1.2,0,67,91.3,(X)
OR,Grants Pass city,21.2,91.6,0,3.3,0,3.8,89.2,34224
OR,Grass Valley city,27.8,84.6,0.3,0.9,0.7,22,96.9,37500
OR,Green CDP,17,91.3,0.8,1.4,1.1,4.6,89.5,41572
OR,Greenhorn city,0,89.3,0.7,0.4,5.6,3.7,100,-
OR,Gresham city,21.3,94.4,0.3,1.5,0.2,3.2,84.2,46956
OR,Haines city,22.7,91.3,0,1.6,0.8,7.8,87.9,39375
OR,Halfway city,31.1,97.2,0,0.6,1.1,3.4,87.7,23833
OR,Halsey city,9.4,93.5,0.2,1.1,0.2,5.8,93.5,51958
OR,Happy Valley city,4.5,91.2,0.5,1.4,1.1,5.8,96.6,101250
OR,Harbor CDP,28.6,92.4,0,0,0.4,1.3,82.8,26607
OR,Harper CDP,13.1,92.7,0.3,1.2,1.2,4.2,94,31875
OR,Harrisburg city,21.4,83.7,0.4,3.5,1.5,13.2,92.9,48125
OR,Hayesville CDP,22,100,0,0,0,0,77.1,40632
OR,Hebo CDP,0,94.4,0,1.5,0,5.6,92.4,27450
OR,Helix city,8.8,95.4,0.5,1.3,0.4,3.7,98.4,46607
OR,Heppner city,21.5,93,0,2.3,3.3,1.9,88.4,40313
OR,Hermiston city,21.9,90.9,0,1.7,0.7,3.5,77.9,46141
OR,Hillsboro city,13.6,91.4,0.4,1.5,1.1,4.5,88,67757
OR,Hines city,17,82.2,0.7,1.2,1.5,20.6,88.8,38587
OR,Holley CDP,22.5,66.4,0.7,6.9,0.8,38.5,89.7,47083
OR,Hood River city,19.1,70.6,0,1.1,0,57.8,85.6,47310
OR,Hubbard city,20.2,91.6,1.2,0.2,1.8,6.2,72.4,53992
OR,Huntington city,20.4,92.3,0.3,1,1,5.8,71.8,34219
OR,Idanha city,25.3,95.7,0,0.7,0.2,1.2,81.8,29464
OR,Idaville CDP,17.2,85.5,3.5,0.4,5.9,4,86.4,25781
OR,Imbler city,12.7,86,0.9,1.2,1.5,13.8,93.4,46875
OR,Independence city,24.8,93.5,0,2.4,0.3,5.1,83.2,44454
OR,Ione city,7.5,95,0.1,0.3,1.1,3.9,93.3,51029
OR,Irrigon city,15.8,93.3,0.1,1.6,0.4,5.2,79.5,51054
OR,Island City city,19.2,70.9,0.1,1.5,0,43.1,93.6,53750
OR,Jacksonville city,4.3,75.6,1,3.8,0.6,23.7,96.6,46901
OR,Jeffers Gardens CDP,13.7,80.1,2.8,0.8,3.1,13.7,96.8,41875
OR,Jefferson city,24.5,90.7,0.4,1.9,0.4,9.2,87.6,47849
OR,Jennings Lodge CDP,15.8,91.9,0.1,1.1,1.4,6.6,92,52457
OR,John Day city,14.3,70.9,0.6,0.8,0.6,43.1,88.4,33276
OR,Johnson City city,16.3,88.5,1.3,1.3,2.5,7,88,31875
OR,Jordan Valley city,8.5,16.1,1.1,74.8,0,7.5,92.9,33333
OR,Joseph city,24.2,92.3,0,0.8,0,1.5,94.3,37216
OR,Junction City city,22.8,86.9,0.6,1,0.8,14.5,84.9,42153
OR,Juntura CDP,18.9,82.8,1.1,1.5,3.3,13.4,85.7,(X)
OR,Keizer city,15.8,89,0.2,1.3,0.2,16.2,88.7,51244
OR,Kerby CDP,41.8,94.5,0,0.8,0,3.9,82.8,17917
OR,King City city,7.7,92.6,0,3.1,0,4,96.7,45283
OR,Kings Valley CDP,19.4,90.1,0.2,2.3,1.2,22.4,48.6,14324
OR,Kirkpatrick CDP,11,82.6,0.5,1,0.5,26.1,96.9,74688
OR,Klamath Falls city,25,74.5,0,0.7,0,30.4,86.5,35690
OR,Labish Village CDP,0,93,0.1,1.3,0.7,5.6,37.8,45714
OR,Lacomb CDP,8,95.4,0,0.2,0.2,3,87.2,41359
OR,Lafayette city,14.6,95.8,0.2,1,0.4,2.8,77.5,56629
OR,La Grande city,22.5,90.7,0.3,2.1,0.8,4.3,93.3,39135
OR,Lake Oswego city,7.3,89.9,0.4,3.5,0.2,4.6,98.4,85303
